Marea,Planta,Embarcacion,Bodega,% Llenado,TDC-Desc,TVN,año,temporada_año,# Calas
147803,PISCO SUR,TASA 22,Tradicional,35.0,15.0,20.11,2019,2019-I,1
147860,PISCO SUR,JAVIER,Tradicional,5.0,9.0,16.56,2019,2019-I,1
147861,PISCO SUR,CARMEN JUDITH 4,Tradicional,10.0,11.0,18.72,2019,2019-I,1
147862,PISCO SUR,TINO,Tradicional,23.0,11.0,20.85,2019,2019-I,1
147811,PISCO SUR,TASA 415,Tradicional,10.0,18.0,24.54,2019,2019-I,2
147798,PISCO SUR,TASA 34,Tradicional,17.0,16.0,19.95,2019,2019-I,3
147829,PISCO SUR,TASA 36,Tradicional,7.000000000000001,12.0,21.74,2019,2019-I,1
147799,PISCO SUR,TASA 314,Tradicional,7.000000000000001,17.0,24.92,2019,2019-I,2
147855,PISCO SUR,TASA 17,Tradicional,7.000000000000001,14.0,26.99,2019,2019-I,2
147817,PISCO SUR,TASA 31,Tradicional,17.0,15.0,26.42,2019,2019-I,2
147797,PISCO SUR,TASA 32,Tradicional,10.0,18.0,27.93,2019,2019-I,2
147800,PISCO SUR,TASA 21,Tradicional,16.0,19.0,29.79,2019,2019-I,2
147825,PISCO SUR,TASA 38,Tradicional,6.0,16.0,27.51,2019,2019-I,2
147830,MATARANI,SAN JUDAS II,Tradicional,81.0,10.0,16.25,2019,2019-I,2
147834,MATARANI,COQUI II,Tradicional,70.0,10.0,15.78,2019,2019-I,3
147835,MATARANI,BENDICION DEL SEÑOR,Tradicional,94.0,11.0,16.95,2019,2019-I,3
147831,MATARANI,COQUI X,Tradicional,56.00000000000001,12.0,16.69,2019,2019-I,3
147832,MATARANI,COQUI IX,Tradicional,24.0,13.0,15.62,2019,2019-I,4
147833,MATARANI,COQUI VI,Tradicional,45.0,12.0,17.52,2019,2019-I,3
147794,MALABRIGO,TASA 427,Frio,56.00000000000001,31.0,15.88,2019,2019-I,6
147918,MALABRIGO,PM-5,Tradicional,15.0,4.0,15.86,2019,2019-I,1
147843,MALABRIGO,AMAZONAS 8,Tradicional,19.0,6.0,18.08,2019,2019-I,1
147935,MALABRIGO,MODESTO,Tradicional,14.000000000000002,5.0,16.73,2019,2019-I,1
147929,MALABRIGO,MI JOSE LUIS N 2,Tradicional,72.0,9.0,17.84,2019,2019-I,2
147927,MALABRIGO,KAROL,Tradicional,51.0,10.0,16.46,2019,2019-I,2
147925,MALABRIGO,COQUI XII,Tradicional,28.000000000000004,10.0,17.4,2019,2019-I,3
147930,MALABRIGO,MACABI 9,Tradicional,13.0,10.0,19.92,2019,2019-I,2
147934,MALABRIGO,MALAGA 1,Tradicional,16.0,10.0,19.44,2019,2019-I,3
147931,MALABRIGO,MACABI 1,Tradicional,28.999999999999996,8.0,20.58,2019,2019-I,1
147933,MALABRIGO,MACABI 5,Tradicional,20.0,11.0,20.78,2019,2019-I,2
147869,MALABRIGO,TASA 71,Frio,14.000000000000002,10.0,18.99,2019,2019-I,1
147866,MALABRIGO,TASA 53,Frio,9.0,12.0,17.99,2019,2019-I,1
147863,MALABRIGO,TASA 59,Frio,11.0,12.0,19.44,2019,2019-I,2
147820,MALABRIGO,TASA 45,Frio,74.0,30.0,20.33,2019,2019-I,6
147823,MALABRIGO,TASA 425,Frio,88.0,40.0,18.64,2019,2019-I,6
147824,MALABRIGO,TASA 41,Frio,49.0,38.0,18.96,2019,2019-I,6
147801,MALABRIGO,TASA 61,Frio,47.0,37.0,17.19,2019,2019-I,9
147796,MALABRIGO,TASA 44,Frio,74.0,32.0,17.47,2019,2019-I,6
147921,CALLAO,TINO,Tradicional,20.0,11.0,24.96,2019,2019-I,2
147908,CALLAO,CARMEN JUDITH 2,Tradicional,3.0,8.0,17.85,2019,2019-I,1
147913,CALLAO,CARMEN JUDITH 5,Tradicional,7.000000000000001,10.0,23.95,2019,2019-I,1
147939,CALLAO,SAN ANTONIO 2,Tradicional,10.0,10.0,23.42,2019,2019-I,1
147909,CALLAO,CARMEN JUDITH 3,Tradicional,19.0,8.0,17.53,2019,2019-I,1
147919,CALLAO,ANTICA B,Tradicional,13.0,8.0,16.94,2019,2019-I,1
147905,PISCO NORTE,TASA 21,Tradicional,41.0,14.0,19.17,2019,2019-I,3
147898,PISCO NORTE,TASA 314,Tradicional,12.0,14.0,20.68,2019,2019-I,2
147894,PISCO NORTE,TASA 426,Tradicional,20.0,15.0,18.29,2019,2019-I,2
147893,PISCO NORTE,TASA 36,Tradicional,19.0,14.0,17.16,2019,2019-I,2
147887,PISCO NORTE,TASA 22,Tradicional,16.0,16.0,19.66,2019,2019-I,3
147886,PISCO NORTE,TASA 37,Tradicional,28.000000000000004,15.0,22.02,2019,2019-I,2
147882,PISCO NORTE,TASA 416,Tradicional,33.0,16.0,22.53,2019,2019-I,4
147881,PISCO NORTE,TASA 414,Tradicional,22.0,14.0,23.22,2019,2019-I,2
147827,PISCO NORTE,TASA 412,Tradicional,20.0,13.0,17.87,2019,2019-I,2
147821,PISCO NORTE,TASA 420,Tradicional,13.0,14.0,22.75,2019,2019-I,1
147903,PISCO SUR,TASA 35,Tradicional,22.0,18.0,27.37,2019,2019-I,3
147892,PISCO SUR,TASA 415,Tradicional,10.0,15.0,22.58,2019,2019-I,2
147890,PISCO SUR,TASA 34,Tradicional,30.0,14.0,21.25,2019,2019-I,2
147883,PISCO SUR,TASA 411,Tradicional,36.0,16.0,23.06,2019,2019-I,2
147841,PISCO SUR,TASA 424,Tradicional,13.0,15.0,20.31,2019,2019-I,2
147880,PISCO SUR,TASA 417,Tradicional,28.999999999999996,15.0,22.29,2019,2019-I,3
147812,PISCO SUR,TASA 418,Tradicional,27.0,14.0,20.85,2019,2019-I,3
147885,PISCO SUR,TASA 315,Tradicional,30.0,14.0,20.16,2019,2019-I,3
147936,PISCO SUR,TASA 310,Tradicional,12.0,15.0,21.95,2019,2019-I,2
147888,PISCO SUR,TASA 413,Tradicional,28.999999999999996,18.0,26.99,2019,2019-I,3
147884,PISCO SUR,TASA 56,Frio,15.0,19.0,27.76,2019,2019-I,2
147901,PISCO SUR,TASA 32,Tradicional,3.0,13.0,22.3,2019,2019-I,1
147900,PISCO SUR,TASA 23,Tradicional,20.0,17.0,25.13,2019,2019-I,3
147904,PISCO SUR,TASA 38,Tradicional,11.0,13.0,24.56,2019,2019-I,2
147899,PISCO SUR,TASA 17,Tradicional,36.0,16.0,26.38,2019,2019-I,2
147897,PISCO SUR,TASA 218,Tradicional,13.0,15.0,26.12,2019,2019-I,2
147912,MATARANI,COQUI X,Tradicional,40.0,9.0,16.69,2019,2019-I,2
147917,MATARANI,COQUI IX,Tradicional,13.0,10.0,16.86,2019,2019-I,1
147937,MATARANI,NUEVA ESPERANZA,Tradicional,103.0,11.0,14.78,2019,2019-I,2
147915,MATARANI,COQUI VI,Tradicional,47.0,10.0,16.76,2019,2019-I,3
147914,MATARANI,COQUI II,Tradicional,69.0,13.0,18.14,2019,2019-I,3
147910,MATARANI,SAN JUDAS II,Tradicional,46.0,11.0,16.44,2019,2019-I,4
147920,MATARANI,BENDICION DEL SEÑOR,Tradicional,80.0,14.0,20.34,2019,2019-I,3
147807,MALABRIGO,TASA 42,Frio,55.00000000000001,43.0,18.21,2019,2019-I,8
147983,MALABRIGO,AMAZONAS 8,Tradicional,12.0,4.0,17.18,2019,2019-I,1
147979,MALABRIGO,PM-5,Tradicional,9.0,3.0,16.8,2019,2019-I,1
147981,MALABRIGO,SANDRINA,Tradicional,91.0,4.0,15.07,2019,2019-I,1
147980,MALABRIGO,MODESTO,Tradicional,5.0,4.0,15.29,2019,2019-I,1
147985,MALABRIGO,MI JOSE LUIS N 2,Tradicional,104.0,4.0,17.73,2019,2019-I,1
147854,MALABRIGO,TASA 419,Frio,50.0,35.0,17.65,2019,2019-I,5
147982,MALABRIGO,COQUI XII,Tradicional,5.0,6.0,17.42,2019,2019-I,1
147986,MALABRIGO,KAROL,Tradicional,38.0,3.0,15.85,2019,2019-I,1
147940,MALABRIGO,TASA 427,Frio,75.0,14.0,19.17,2019,2019-I,3
147943,MALABRIGO,TASA 59,Frio,93.0,14.0,24.06,2019,2019-I,3
147878,MALABRIGO,TASA 43,Frio,67.0,41.0,17.74,2019,2019-I,8
147847,MALABRIGO,TASA 55,Frio,92.0,25.0,25.12,2019,2019-I,6
147941,MALABRIGO,TASA 71,Frio,89.0,22.0,26.85,2019,2019-I,5
147873,MALABRIGO,TASA 58,Frio,47.0,41.0,18.97,2019,2019-I,9
147876,MALABRIGO,TASA 51,Frio,84.0,20.0,19.4,2019,2019-I,4
147978,CALLAO,SAN ANTONIO 2,Tradicional,6.0,6.0,17.36,2019,2019-I,1
147971,CALLAO,ANTICA B,Tradicional,4.0,6.0,15.83,2019,2019-I,1
147974,PISCO NORTE,TASA 32,Tradicional,14.000000000000002,11.0,18.6,2019,2019-I,2
147963,PISCO NORTE,TASA 35,Tradicional,68.0,17.0,27.19,2019,2019-I,3
147960,PISCO NORTE,TASA 426,Tradicional,57.99999999999999,19.0,28.12,2019,2019-I,4
147954,PISCO NORTE,TASA 416,Tradicional,65.0,15.0,27.54,2019,2019-I,5
147962,PISCO NORTE,TASA 36,Tradicional,61.0,12.0,27.89,2019,2019-I,3
147948,PISCO NORTE,TASA 417,Tradicional,50.0,13.0,23.15,2019,2019-I,4
147956,PISCO NORTE,TASA 37,Tradicional,74.0,11.0,24.93,2019,2019-I,2
147988,PISCO NORTE,TASA 38,Tradicional,9.0,6.0,21.08,2019,2019-I,1
147902,PISCO SUR,TASA 31,Tradicional,13.0,15.0,25.89,2019,2019-I,2
147994,PISCO SUR,TASA 314,Tradicional,4.0,6.0,16.74,2019,2019-I,1
147990,PISCO SUR,TASA 23,Tradicional,1.0,3.0,15.73,2019,2019-I,1
147964,PISCO SUR,TASA 310,Tradicional,44.0,10.0,21.94,2019,2019-I,1
147989,PISCO SUR,TASA 218,Tradicional,9.0,7.0,17.08,2019,2019-I,1
147953,PISCO SUR,TASA 315,Tradicional,80.0,14.0,23.05,2019,2019-I,4
147944,PISCO SUR,TASA 414,Tradicional,75.0,15.0,25.04,2019,2019-I,3
147945,PISCO SUR,TASA 412,Tradicional,68.0,17.0,28.72,2019,2019-I,3
147946,PISCO SUR,TASA 418,Tradicional,48.0,18.0,29.25,2019,2019-I,4
147947,PISCO SUR,TASA 424,Tradicional,50.0,20.0,30.08,2019,2019-I,5
147951,PISCO SUR,TASA 420,Tradicional,81.0,20.0,25.09,2019,2019-I,5
147955,PISCO SUR,TASA 22,Tradicional,52.0,23.0,28.09,2019,2019-I,5
147958,PISCO SUR,TASA 415,Tradicional,24.0,23.0,27.86,2019,2019-I,4
147992,MATARANI,COQUI X,Tradicional,20.0,9.0,16.04,2019,2019-I,2
147995,MATARANI,COQUI IX,Tradicional,11.0,8.0,16.91,2019,2019-I,2
148002,MATARANI,BENDICION DEL SEÑOR,Tradicional,19.0,9.0,17.38,2019,2019-I,2
147991,MATARANI,SAN JUDAS II,Tradicional,18.0,10.0,17.34,2019,2019-I,2
147996,MATARANI,COQUI VI,Tradicional,12.0,9.0,12.7,2019,2019-I,1
147997,MATARANI,COQUI II,Tradicional,7.000000000000001,8.0,15.88,2019,2019-I,1
147993,MATARANI,NUEVA ESPERANZA,Tradicional,57.99999999999999,12.0,21.24,2019,2019-I,2
147942,MALABRIGO,TASA 53,Frio,94.0,27.0,20.2,2019,2019-I,5
147874,MALABRIGO,TASA 57,Frio,91.0,31.0,20.83,2019,2019-I,6
148043,MALABRIGO,AMAZONAS 8,Tradicional,36.0,10.0,18.35,2019,2019-I,2
147959,MALABRIGO,TASA 44,Frio,88.0,24.0,25.83,2019,2019-I,2
148046,MALABRIGO,MODESTO,Tradicional,75.0,10.0,17.4,2019,2019-I,1
147924,MALABRIGO,SANTA ROSA,Tradicional,22.0,11.0,15.5,2019,2019-I,3
147965,MALABRIGO,TASA 61,Frio,24.0,27.0,28.75,2019,2019-I,4
147965,MALABRIGO,TASA 61,Frio,33.0,27.0,28.75,2019,2019-I,4
147877,MALABRIGO,TASA 54,Frio,93.0,35.0,24.23,2019,2019-I,9
148047,MALABRIGO,PM-5,Tradicional,83.0,15.0,21.46,2019,2019-I,2
148042,MALABRIGO,SANDRINA,Tradicional,63.0,16.0,17.83,2019,2019-I,2
148044,MALABRIGO,COQUI XII,Tradicional,33.0,16.0,21.55,2019,2019-I,4
147949,MALABRIGO,TASA 45,Frio,94.0,31.0,27.63,2019,2019-I,3
147984,MALABRIGO,MALAGA 1,Tradicional,33.0,17.0,20.03,2019,2019-I,3
147875,MALABRIGO,TASA 52,Frio,83.0,42.0,27.17,2019,2019-I,5
148041,MALABRIGO,KAROL,Tradicional,49.0,16.0,24.37,2019,2019-I,3
147999,MALABRIGO,TASA 425,Frio,90.0,29.0,30.79,2019,2019-I,3
148006,CHIMBOTE,TASA 427,Frio,57.99999999999999,19.0,22.06,2019,2019-I,3
148022,CHIMBOTE,TASA 41,Frio,32.0,21.0,24.46,2019,2019-I,3
148008,CALLAO,TASA 31,Tradicional,28.000000000000004,23.0,31.54,2019,2019-I,4
148009,CALLAO,TASA 38,Tradicional,65.0,19.0,23.28,2019,2019-I,3
148007,CALLAO,TASA 37,Tradicional,66.0,20.0,23.91,2019,2019-I,3
148001,CALLAO,TASA 17,Tradicional,56.99999999999999,22.0,43.08,2019,2019-I,3
147957,PISCO NORTE,TASA 411,Tradicional,19.0,23.0,30.37,2019,2019-I,3
148020,PISCO NORTE,TASA 310,Tradicional,76.0,14.0,26.56,2019,2019-I,3
147998,PISCO NORTE,TASA 21,Tradicional,61.0,15.0,26.05,2019,2019-I,4
148012,PISCO NORTE,TASA 23,Tradicional,49.0,16.0,27.04,2019,2019-I,4
148024,PISCO NORTE,TASA 315,Tradicional,56.00000000000001,14.0,29.1,2019,2019-I,4
148032,PISCO NORTE,TASA 416,Tradicional,35.0,16.0,24.66,2019,2019-I,4
148037,PISCO NORTE,TASA 35,Tradicional,16.0,13.0,26.59,2019,2019-I,2
148051,PISCO NORTE,TASA 415,Tradicional,12.0,12.0,24.87,2019,2019-I,2
147961,PISCO SUR,TASA 34,Tradicional,49.0,23.0,28.41,2019,2019-I,4
147973,PISCO SUR,TASA 413,Tradicional,15.0,17.0,27.64,2019,2019-I,2
148010,PISCO SUR,TASA 218,Tradicional,53.0,15.0,24.97,2019,2019-I,5
148029,PISCO SUR,TASA 32,Tradicional,56.00000000000001,13.0,23.73,2019,2019-I,4
148021,PISCO SUR,TASA 417,Tradicional,42.0,16.0,28.95,2019,2019-I,5
148011,PISCO SUR,TASA 314,Tradicional,27.0,15.0,24.1,2019,2019-I,3
148039,PISCO SUR,TASA 420,Tradicional,10.0,11.0,19.9,2019,2019-I,2
148034,PISCO SUR,TASA 412,Tradicional,75.0,15.0,25.26,2019,2019-I,3
148028,PISCO SUR,TASA 414,Tradicional,47.0,18.0,29.35,2019,2019-I,3
148033,PISCO SUR,TASA 418,Tradicional,35.0,19.0,30.26,2019,2019-I,4
148023,PISCO SUR,TASA 36,Tradicional,56.00000000000001,22.0,37.49,2019,2019-I,3
148036,PISCO SUR,TASA 424,Tradicional,22.0,18.0,29.42,2019,2019-I,3
148049,PISCO SUR,TASA 426,Tradicional,15.0,15.0,26.1,2019,2019-I,3
148019,MATARANI,NUEVA ESPERANZA,Tradicional,85.0,11.0,14.27,2019,2019-I,1
148003,MALABRIGO,TASA 419,Frio,43.0,30.0,20.12,2019,2019-I,4
147922,MALABRIGO,JAVIER,Tradicional,35.0,9.0,16.63,2019,2019-I,1
147926,MALABRIGO,TEO,Tradicional,4.0,8.0,16.75,2019,2019-I,1
148091,MALABRIGO,SANTA ROSA,Tradicional,16.0,9.0,15.46,2019,2019-I,2
148092,MALABRIGO,MODESTO,Tradicional,68.0,9.0,17.03,2019,2019-I,2
148115,MALABRIGO,KAROL,Tradicional,28.000000000000004,10.0,18.24,2019,2019-I,2
148089,MALABRIGO,SANDRINA,Tradicional,45.0,11.0,15.81,2019,2019-I,2
148093,MALABRIGO,COQUI XII,Tradicional,34.0,12.0,17.28,2019,2019-I,2
148090,MALABRIGO,PM-5,Tradicional,60.0,18.0,20.39,2019,2019-I,3
148088,MALABRIGO,MALAGA 1,Tradicional,22.0,13.0,17.23,2019,2019-I,3
148031,MALABRIGO,TASA 59,Frio,74.0,39.0,20.83,2019,2019-I,6
148038,MALABRIGO,TASA 58,Frio,56.00000000000001,32.0,35.88,2019,2019-I,4
147972,MALABRIGO,TASA 56,Frio,26.0,19.0,26.7,2019,2019-I,4
148035,MALABRIGO,TASA 43,Frio,53.0,41.0,30.51,2019,2019-I,7
148040,MALABRIGO,TASA 51,Frio,30.0,34.0,30.17,2019,2019-I,6
148005,MALABRIGO,TASA 42,Frio,72.0,46.0,19.18,2019,2019-I,8
148060,MALABRIGO,TASA 57,Frio,73.0,24.0,22.39,2019,2019-I,5
148109,PISCO NORTE,TASA 426,Tradicional,15.0,11.0,22.26,2019,2019-I,3
148071,PISCO NORTE,TASA 417,Tradicional,37.0,13.0,24.14,2019,2019-I,3
148063,PISCO NORTE,TASA 310,Tradicional,40.0,14.0,29.46,2019,2019-I,4
148062,PISCO NORTE,TASA 22,Tradicional,55.00000000000001,16.0,26.66,2019,2019-I,3
148070,PISCO NORTE,TASA 314,Tradicional,36.0,14.0,22.54,2019,2019-I,3
148072,PISCO NORTE,TASA 420,Tradicional,33.0,14.0,27.0,2019,2019-I,2
148096,PISCO NORTE,TASA 415,Tradicional,41.0,14.0,24.72,2019,2019-I,2
148067,PISCO NORTE,TASA 218,Tradicional,91.0,20.0,32.48,2019,2019-I,4
148102,PISCO NORTE,TASA 424,Tradicional,8.0,12.0,24.86,2019,2019-I,4
148106,PISCO NORTE,TASA 36,Tradicional,19.0,11.0,24.56,2019,2019-I,2
148066,PISCO SUR,TASA 32,Tradicional,51.0,14.0,24.87,2019,2019-I,3
148061,PISCO SUR,TASA 411,Tradicional,34.0,13.0,25.13,2019,2019-I,3
148068,PISCO SUR,TASA 315,Tradicional,50.0,16.0,27.85,2019,2019-I,3
148065,PISCO SUR,TASA 413,Tradicional,41.0,15.0,26.41,2019,2019-I,3
148076,PISCO SUR,TASA 416,Tradicional,60.0,15.0,25.32,2019,2019-I,3
148082,PISCO SUR,TASA 21,Tradicional,30.0,15.0,26.1,2019,2019-I,2
148064,PISCO SUR,TASA 34,Tradicional,43.0,19.0,29.19,2019,2019-I,3
148110,PISCO SUR,TASA 418,Tradicional,26.0,15.0,25.21,2019,2019-I,2
148094,PISCO SUR,TASA 414,Tradicional,82.0,17.0,28.33,2019,2019-I,2
148084,PISCO SUR,TASA 23,Tradicional,42.0,19.0,30.16,2019,2019-I,3
148074,PISCO SUR,TASA 35,Tradicional,41.0,19.0,30.7,2019,2019-I,3
148104,MALABRIGO,TASA 52,Frio,68.0,22.0,19.81,2019,2019-I,7
148056,MALABRIGO,TASA 53,Frio,84.0,28.0,20.19,2019,2019-I,7
148059,MALABRIGO,TASA 44,Frio,67.0,29.0,20.57,2019,2019-I,6
148167,MALABRIGO,ATUN,Tradicional,37.0,9.0,19.0,2019,2019-I,2
148160,MALABRIGO,KAROL,Tradicional,5.0,10.0,20.13,2019,2019-I,1
148057,MALABRIGO,TASA 55,Frio,75.0,32.0,23.49,2019,2019-I,7
148069,MALABRIGO,TASA 54,Frio,62.0,30.0,22.9,2019,2019-I,8
148136,MALABRIGO,TASA 59,Frio,49.0,12.0,19.82,2019,2019-I,4
148135,MALABRIGO,TASA 56,Frio,30.0,12.0,26.6,2019,2019-I,3
148141,MALABRIGO,TASA 58,Frio,35.0,12.0,18.14,2019,2019-I,4
148140,MALABRIGO,TASA 43,Frio,38.0,14.0,16.62,2019,2019-I,3
148154,MALABRIGO,TEO,Tradicional,25.0,7.0,18.22,2019,2019-I,1
148153,MALABRIGO,SANTA ROSA,Tradicional,19.0,8.0,16.0,2019,2019-I,1
148157,MALABRIGO,PM-5,Tradicional,64.0,12.0,22.67,2019,2019-I,2
148144,MALABRIGO,TASA 51,Frio,26.0,16.0,17.39,2019,2019-I,4
148162,MALABRIGO,MODESTO,Tradicional,66.0,13.0,21.38,2019,2019-I,2
148103,CHIMBOTE,TASA 427,Frio,69.0,28.0,38.55,2019,2019-I,5
148078,CHIMBOTE,TASA 45,Frio,76.0,23.0,31.18,2019,2019-I,3
148073,CHIMBOTE,TASA 61,Frio,47.0,22.0,28.38,2019,2019-I,3
148054,CHIMBOTE,TASA 71,Frio,72.0,34.0,28.92,2019,2019-I,6
148108,CHIMBOTE,TASA 425,Frio,75.0,25.0,35.29,2019,2019-I,4
148118,CHIMBOTE,TASA 419,Frio,68.0,26.0,27.75,2019,2019-I,4
148114,PISCO NORTE,TASA 38,Tradicional,66.0,16.0,21.95,2019,2019-I,3
148121,PISCO NORTE,TASA 424,Tradicional,35.0,17.0,18.82,2019,2019-I,4
148130,PISCO NORTE,TASA 32,Tradicional,8.0,14.0,21.16,2019,2019-I,2
148107,PISCO NORTE,TASA 17,Tradicional,28.999999999999996,16.0,17.84,2019,2019-I,3
148138,PISCO NORTE,TASA 415,Tradicional,13.0,13.0,17.39,2019,2019-I,3
148143,PISCO NORTE,TASA 34,Tradicional,16.0,14.0,21.38,2019,2019-I,3
148139,PISCO NORTE,TASA 416,Tradicional,24.0,15.0,19.04,2019,2019-I,3
148097,PISCO SUR,TASA 412,Tradicional,38.0,20.0,31.4,2019,2019-I,3
148105,PISCO SUR,TASA 37,Tradicional,67.0,14.0,21.82,2019,2019-I,3
148122,PISCO SUR,TASA 426,Tradicional,15.0,15.0,22.43,2019,2019-I,4
148123,PISCO SUR,TASA 36,Tradicional,31.0,16.0,22.63,2019,2019-I,4
148127,PISCO SUR,TASA 310,Tradicional,13.0,14.0,21.01,2019,2019-I,2
148145,PISCO SUR,TASA 420,Tradicional,33.0,14.0,19.55,2019,2019-I,3
148133,PISCO SUR,TASA 315,Tradicional,32.0,166.55,19.63,2019,2019-I,2
148146,PISCO SUR,TASA 23,Tradicional,12.0,10.0,18.11,2019,2019-I,1
148137,PISCO SUR,TASA 21,Tradicional,36.0,16.0,24.08,2019,2019-I,4
148132,PISCO SUR,TASA 314,Tradicional,32.0,17.0,25.1,2019,2019-I,4
148131,PISCO SUR,TASA 22,Tradicional,14.000000000000002,12.0,25.09,2019,2019-I,1
148120,PISCO SUR,TASA 31,Tradicional,9.0,13.0,22.44,2019,2019-I,1
148149,MATARANI,COQUI X,Tradicional,11.0,8.0,15.66,2019,2019-I,2
148151,MATARANI,SAN JUDAS,Tradicional,4.0,9.0,17.62,2019,2019-I,1
148184,MALABRIGO,TASA 56,Frio,19.0,19.0,23.16,2019,2019-I,2
148197,MALABRIGO,TASA 55,Frio,45.0,23.0,19.52,2019,2019-I,4
148163,MALABRIGO,TASA 42,Frio,44.0,38.0,16.5,2019,2019-I,5
148169,MALABRIGO,TASA 52,Frio,65.0,22.0,18.23,2019,2019-I,5
148170,MALABRIGO,TASA 44,Frio,88.0,21.0,21.76,2019,2019-I,3
148119,CHIMBOTE,TASA 41,Frio,64.0,32.0,25.0,2019,2019-I,6
148203,CHIMBOTE,ATUN,Tradicional,60.0,6.0,22.53,2019,2019-I,2
148202,CHIMBOTE,SANDRINA,Tradicional,55.00000000000001,4.0,21.23,2019,2019-I,1
148230,PISCO SUR,ZORRITOS 2,Tradicional,26.0,8.0,20.86,2019,2019-I,2
148229,PISCO SUR,TINO,Tradicional,38.0,11.0,21.31,2019,2019-I,2
148228,PISCO SUR,ANTICA B,Tradicional,20.0,11.0,21.66,2019,2019-I,2
148227,MATARANI,FLOR DE MARIA,Tradicional,78.0,9.0,19.05,2019,2019-I,2
148190,MALABRIGO,TASA 58,Frio,21.0,27.0,18.0,2019,2019-I,4
148196,MALABRIGO,TASA 51,Frio,8.0,14.0,16.23,2019,2019-I,2
148179,MALABRIGO,TASA 61,Frio,21.0,27.0,16.42,2019,2019-I,4
148180,MALABRIGO,TASA 54,Frio,45.0,33.0,15.43,2019,2019-I,6
148193,MALABRIGO,TASA 43,Frio,10.0,12.0,15.45,2019,2019-I,1
148174,MALABRIGO,TASA 57,Frio,54.0,26.0,19.47,2019,2019-I,6
148172,MALABRIGO,TASA 53,Frio,96.0,26.0,19.31,2019,2019-I,6
148300,CHIMBOTE,MALAGA 1,Tradicional,6.0,9.0,28.5,2019,2019-I,1
148278,CHIMBOTE,KAROL,Tradicional,19.0,10.0,25.2,2019,2019-I,1
148273,CHIMBOTE,SANDRINA,Tradicional,22.0,2.0,21.5,2019,2019-I,1
148274,CHIMBOTE,ATUN,Tradicional,38.0,7.0,25.8,2019,2019-I,2
148444,CHIMBOTE,TASA 31,Tradicional,28.999999999999996,12.0,28.24,2019,2019-I,1
148465,CHIMBOTE,TASA 43,Frio,18.0,16.0,20.34,2019,2019-I,2
148460,CHIMBOTE,TASA 56,Frio,12.0,11.0,22.59,2019,2019-I,2
148466,CHIMBOTE,TASA 218,Tradicional,79.0,17.0,22.79,2019,2019-I,3
148452,CHIMBOTE,TASA 44,Frio,16.0,12.0,22.8,2019,2019-I,2
148448,CHIMBOTE,TASA 36,Tradicional,32.0,11.0,21.12,2019,2019-I,2
148455,CHIMBOTE,TASA 61,Frio,27.0,13.0,22.8,2019,2019-I,2
148483,CHIMBOTE,KAROL,Tradicional,75.0,8.0,16.06,2019,2019-I,3
148474,CHIMBOTE,TASA 427,Frio,6.0,3.0,19.05,2019,2019-I,1
148435,CHIMBOTE,TASA 411,Tradicional,3.0,5.0,24.81,2019,2019-I,1
148439,CHIMBOTE,TASA 416,Tradicional,4.0,5.0,25.79,2019,2019-I,1
148469,CHIMBOTE,TASA 37,Tradicional,17.0,4.0,24.03,2019,2019-I,1
148482,CHIMBOTE,MODESTO,Tradicional,50.0,15.0,28.99,2019,2019-I,2
148479,CHIMBOTE,TEO,Tradicional,36.0,11.0,23.74,2019,2019-I,2
148481,CHIMBOTE,JAVIER,Tradicional,40.0,11.0,21.04,2019,2019-I,2
148437,CHIMBOTE,TASA 35,Tradicional,11.0,10.0,23.55,2019,2019-I,1
148491,CHIMBOTE,PM-5,Tradicional,66.0,11.0,24.44,2019,2019-I,2
148463,CHIMBOTE,TASA 315,Tradicional,20.0,8.0,21.28,2019,2019-I,1
148478,CHIMBOTE,TASA 314,Tradicional,68.0,13.0,23.88,2019,2019-I,3
148446,CHIMBOTE,TASA 32,Tradicional,8.0,7.0,23.48,2019,2019-I,1
148440,CHIMBOTE,TASA 34,Tradicional,3.0,6.0,22.94,2019,2019-I,1
148436,CHIMBOTE,TASA 415,Tradicional,9.0,8.0,23.26,2019,2019-I,2
148442,CHIMBOTE,TASA 23,Tradicional,6.0,8.0,23.89,2019,2019-I,1
148467,SAMANCO,TASA 45,Frio,43.0,13.0,19.25,2019,2019-I,3
148450,SAMANCO,TASA 54,Frio,15.0,16.0,18.71,2019,2019-I,3
148477,SAMANCO,TASA 17,Tradicional,35.0,14.0,25.32,2019,2019-I,2
148493,SAMANCO,TASA 426,Tradicional,7.000000000000001,8.0,17.98,2019,2019-I,2
148449,SAMANCO,TASA 420,Tradicional,28.000000000000004,8.0,17.45,2019,2019-I,1
148473,SAMANCO,TASA 424,Tradicional,7.000000000000001,7.0,17.1,2019,2019-I,2
148468,SAMANCO,TASA 414,Tradicional,6.0,5.0,16.54,2019,2019-I,1
148475,SAMANCO,TASA 418,Tradicional,10.0,5.0,16.11,2019,2019-I,1
148476,SAMANCO,TASA 412,Tradicional,11.0,4.0,15.92,2019,2019-I,1
148445,MALABRIGO,TASA 59,Frio,20.0,25.0,18.27,2019,2019-I,5
148458,MALABRIGO,TASA 51,Frio,10.0,30.0,21.71,2019,2019-I,3
148459,MALABRIGO,TASA 53,Frio,16.0,30.0,19.06,2019,2019-I,3
