Marea,Planta,Bodega,# Calas,TDC-Desc,TVN,año,temporada_año
158007,MALABRIGO,Tradicional,2,15,17.6,2020,2020-I
157988,MALABRIGO,Tradicional,1,14,18.4,2020,2020-I
158015,MALABRIGO,Tradicional,1,12,17.6,2020,2020-I
158014,MALABRIGO,Tradicional,1,10,19.3,2020,2020-I
157987,MALABRIGO,Tradicional,1,11,16.5,2020,2020-I
157986,MALABRIGO,Tradicional,1,11,17.6,2020,2020-I
158000,MALABRIGO,Frio,3,18,27.1,2020,2020-I
158061,MALABRIGO,Tradicional,1,6,17.1,2020,2020-I
158068,MALABRIGO,Tradicional,1,7,17.4,2020,2020-I
158058,MALABRIGO,Tradicional,2,8,16.3,2020,2020-I
158050,MALABRIGO,Tradicional,1,8,16.0,2020,2020-I
158065,MALABRIGO,Tradicional,2,9,17.6,2020,2020-I
158062,MALABRIGO,Tradicional,1,6,16.6,2020,2020-I
158102,MALABRIGO,Tradicional,2,9,17.9,2020,2020-I
158060,MALABRIGO,Tradicional,2,10,17.8,2020,2020-I
158056,MALABRIGO,Tradicional,2,10,18.5,2020,2020-I
158063,MALABRIGO,Tradicional,1,11,19.4,2020,2020-I
158052,MALABRIGO,Tradicional,3,11,19.3,2020,2020-I
158030,MALABRIGO,Frio,1,11,17.8,2020,2020-I
158026,MALABRIGO,Frio,3,19,17.8,2020,2020-I
158096,MALABRIGO,Tradicional,2,13,17.8,2020,2020-I
158049,MALABRIGO,Tradicional,3,21,18.5,2020,2020-I
158064,MALABRIGO,Tradicional,2,17,19.7,2020,2020-I
158104,MALABRIGO,Tradicional,1,11,17.2,2020,2020-I
158031,MALABRIGO,Frio,3,19,18.5,2020,2020-I
158017,MALABRIGO,Tradicional,2,16,19.1,2020,2020-I
158053,MALABRIGO,Tradicional,3,15,18.3,2020,2020-I
158085,MALABRIGO,Tradicional,3,14,19.6,2020,2020-I
158086,MALABRIGO,Tradicional,2,15,18.3,2020,2020-I
158055,MALABRIGO,Tradicional,2,12,18.2,2020,2020-I
158051,MALABRIGO,Tradicional,3,14,18.6,2020,2020-I
157963,MALABRIGO,Frio,5,44,23.4,2020,2020-I
158145,MALABRIGO,Tradicional,1,10,19.5,2020,2020-I
158106,MALABRIGO,Frio,3,9,20.2,2020,2020-I
158142,MALABRIGO,Tradicional,1,8,19.7,2020,2020-I
158136,MALABRIGO,Tradicional,2,8,18.2,2020,2020-I
158143,MALABRIGO,Tradicional,1,7,16.9,2020,2020-I
158139,MALABRIGO,Tradicional,2,13,20.0,2020,2020-I
158141,MALABRIGO,Tradicional,3,12,18.3,2020,2020-I
158140,MALABRIGO,Tradicional,2,13,24.0,2020,2020-I
158135,MALABRIGO,Tradicional,1,12,18.9,2020,2020-I
158132,MALABRIGO,Tradicional,3,14,21.4,2020,2020-I
158134,MALABRIGO,Tradicional,1,13,22.0,2020,2020-I
158157,MALABRIGO,Tradicional,1,8,21.8,2020,2020-I
158150,MALABRIGO,Frio,3,14,17.5,2020,2020-I
158131,MALABRIGO,Tradicional,2,13,19.3,2020,2020-I
158156,MALABRIGO,Tradicional,2,13,19.0,2020,2020-I
158138,MALABRIGO,Tradicional,2,14,18.8,2020,2020-I
158155,MALABRIGO,Tradicional,3,15,19.3,2020,2020-I
158152,MALABRIGO,Tradicional,1,16,19.3,2020,2020-I
158133,MALABRIGO,Tradicional,2,15,19.9,2020,2020-I
158177,MALABRIGO,Tradicional,2,12,17.5,2020,2020-I
158204,MALABRIGO,Tradicional,1,6,17.7,2020,2020-I
158178,MALABRIGO,Tradicional,1,7,17.3,2020,2020-I
158201,MALABRIGO,Tradicional,1,7,19.6,2020,2020-I
158179,MALABRIGO,Tradicional,1,5,20.4,2020,2020-I
158200,MALABRIGO,Tradicional,1,7,17.7,2020,2020-I
158216,MALABRIGO,Tradicional,1,6,19.3,2020,2020-I
158172,MALABRIGO,Tradicional,2,13,19.1,2020,2020-I
158196,MALABRIGO,Tradicional,1,8,17.1,2020,2020-I
158194,MALABRIGO,Frio,2,11,20.3,2020,2020-I
158197,MALABRIGO,Tradicional,1,8,19.8,2020,2020-I
158222,MALABRIGO,Tradicional,1,14,20.0,2020,2020-I
158202,MALABRIGO,Tradicional,2,9,17.4,2020,2020-I
158174,MALABRIGO,Tradicional,1,6,18.9,2020,2020-I
158191,MALABRIGO,Frio,3,14,20.4,2020,2020-I
158160,MALABRIGO,Frio,12,19,19.0,2020,2020-I
158162,MALABRIGO,Frio,3,18,23.5,2020,2020-I
158176,MALABRIGO,Tradicional,2,16,24.3,2020,2020-I
158173,MALABRIGO,Tradicional,2,16,24.1,2020,2020-I
158160,MALABRIGO,Frio,12,16,19.0,2020,2020-I
158199,MALABRIGO,Tradicional,1,15,23.2,2020,2020-I
158175,MALABRIGO,Tradicional,2,17,24.2,2020,2020-I
158192,MALABRIGO,Frio,2,13,18.3,2020,2020-I
158231,MALABRIGO,Tradicional,1,8,19.2,2020,2020-I
158159,MALABRIGO,Frio,3,30,30.7,2020,2020-I
158210,MALABRIGO,Frio,1,8,23.0,2020,2020-I
158236,MALABRIGO,Tradicional,1,9,20.5,2020,2020-I
158240,MALABRIGO,Tradicional,1,10,18.9,2020,2020-I
158224,MALABRIGO,Frio,1,11,21.4,2020,2020-I
158237,MALABRIGO,Tradicional,1,8,22.5,2020,2020-I
158250,MALABRIGO,Tradicional,1,10,19.7,2020,2020-I
158242,MALABRIGO,Tradicional,1,12,20.9,2020,2020-I
158233,MALABRIGO,Tradicional,1,12,19.8,2020,2020-I
158241,MALABRIGO,Tradicional,1,12,25.8,2020,2020-I
158232,MALABRIGO,Tradicional,1,12,25.0,2020,2020-I
158239,MALABRIGO,Tradicional,1,12,21.3,2020,2020-I
158244,MALABRIGO,Tradicional,1,13,25.0,2020,2020-I
158217,MALABRIGO,Frio,1,18,25.1,2020,2020-I
158198,MALABRIGO,Tradicional,2,17,29.1,2020,2020-I
158234,MALABRIGO,Tradicional,2,20,29.2,2020,2020-I
158235,MALABRIGO,Tradicional,1,16,28.0,2020,2020-I
158281,MALABRIGO,Tradicional,2,18,29.3,2020,2020-I
158269,MALABRIGO,Tradicional,2,17,27.4,2020,2020-I
158246,MALABRIGO,Frio,2,22,31.6,2020,2020-I
158220,MALABRIGO,Frio,4,26,20.1,2020,2020-I
158261,MALABRIGO,Frio,3,25,20.2,2020,2020-I
158328,MALABRIGO,Tradicional,1,15,29.2,2020,2020-I
158297,MALABRIGO,Tradicional,1,13,23.1,2020,2020-I
158292,MALABRIGO,Tradicional,2,13,18.5,2020,2020-I
158293,MALABRIGO,Tradicional,2,15,21.4,2020,2020-I
158300,MALABRIGO,Tradicional,1,11,19.6,2020,2020-I
158283,MALABRIGO,Frio,3,15,21.9,2020,2020-I
158299,MALABRIGO,Tradicional,1,13,21.5,2020,2020-I
158278,MALABRIGO,Frio,3,16,21.9,2020,2020-I
158324,MALABRIGO,Tradicional,1,12,21.7,2020,2020-I
158268,MALABRIGO,Frio,5,33,24.9,2020,2020-I
158298,MALABRIGO,Tradicional,1,10,22.8,2020,2020-I
158318,MALABRIGO,Tradicional,2,15,20.2,2020,2020-I
158287,MALABRIGO,Frio,4,24,23.5,2020,2020-I
158323,MALABRIGO,Tradicional,2,21,30.9,2020,2020-I
158306,MALABRIGO,Frio,3,26,31.2,2020,2020-I
158371,MALABRIGO,Tradicional,1,11,19.5,2020,2020-I
158307,MALABRIGO,Frio,1,8,18.2,2020,2020-I
158317,MALABRIGO,Frio,3,14,19.7,2020,2020-I
158347,MALABRIGO,Tradicional,1,14,24.2,2020,2020-I
158305,MALABRIGO,Frio,2,15,18.6,2020,2020-I
158351,MALABRIGO,Tradicional,1,16,23.6,2020,2020-I
158350,MALABRIGO,Tradicional,1,16,23.7,2020,2020-I
158349,MALABRIGO,Tradicional,1,15,24.7,2020,2020-I
158338,MALABRIGO,Frio,4,17,22.8,2020,2020-I
158348,MALABRIGO,Tradicional,1,14,26.8,2020,2020-I
158332,MALABRIGO,Frio,1,12,18.4,2020,2020-I
158327,MALABRIGO,Frio,6,35,21.6,2020,2020-I
158329,MALABRIGO,Frio,12,30,18.3,2020,2020-I
158334,MALABRIGO,Frio,3,23,19.4,2020,2020-I
158329,MALABRIGO,Frio,12,30,18.3,2020,2020-I
158369,MALABRIGO,Tradicional,1,12,22.7,2020,2020-I
158409,MALABRIGO,Tradicional,1,12,21.7,2020,2020-I
158379,MALABRIGO,Frio,2,12,19.3,2020,2020-I
158401,MALABRIGO,Frio,2,10,19.0,2020,2020-I
158375,MALABRIGO,Frio,3,15,18.1,2020,2020-I
158391,MALABRIGO,Tradicional,2,18,25.1,2020,2020-I
158395,MALABRIGO,Tradicional,1,16,25.3,2020,2020-I
158408,MALABRIGO,Tradicional,1,15,23.0,2020,2020-I
158354,MALABRIGO,Frio,4,22,22.3,2020,2020-I
158392,MALABRIGO,Tradicional,2,17,26.9,2020,2020-I
158370,MALABRIGO,Frio,3,23,23.1,2020,2020-I
158397,MALABRIGO,Frio,4,26,26.5,2020,2020-I
158393,MALABRIGO,Tradicional,2,14,31.9,2020,2020-I
158393,MALABRIGO,Tradicional,2,18,31.9,2020,2020-I
158403,MALABRIGO,Frio,3,26,21.3,2020,2020-I
158399,MALABRIGO,Frio,3,28,19.4,2020,2020-I
158410,MALABRIGO,Frio,4,17,18.4,2020,2020-I
158411,MALABRIGO,Frio,5,29,18.2,2020,2020-I
158436,MALABRIGO,Tradicional,2,16,24.9,2020,2020-I
158451,MALABRIGO,Frio,3,18,19.1,2020,2020-I
158491,MALABRIGO,Tradicional,1,12,21.2,2020,2020-I
158431,MALABRIGO,Frio,2,30,23.2,2020,2020-I
158457,MALABRIGO,Frio,6,21,20.2,2020,2020-I
158424,MALABRIGO,Frio,4,34,19.9,2020,2020-I
158457,MALABRIGO,Frio,6,23,20.2,2020,2020-I
158467,MALABRIGO,Frio,2,23,22.6,2020,2020-I
158475,MALABRIGO,Frio,1,19,20.1,2020,2020-I
158455,MALABRIGO,Frio,3,27,25.5,2020,2020-I
158452,MALABRIGO,Frio,2,26,26.7,2020,2020-I
158528,MALABRIGO,Tradicional,2,11,16.8,2020,2020-I
158529,MALABRIGO,Tradicional,1,8,21.8,2020,2020-I
158458,MALABRIGO,Frio,5,43,21.5,2020,2020-I
158577,MALABRIGO,Tradicional,2,12,22.1,2020,2020-I
158508,MALABRIGO,Frio,5,30,17.5,2020,2020-I
158495,MALABRIGO,Frio,4,33,19.3,2020,2020-I
158538,MALABRIGO,Frio,1,16,18.9,2020,2020-I
158530,MALABRIGO,Frio,2,17,18.2,2020,2020-I
158544,MALABRIGO,Frio,1,18,27.6,2020,2020-I
158527,MALABRIGO,Frio,3,34,19.7,2020,2020-I
158559,MALABRIGO,Frio,3,22,26.8,2020,2020-I
158537,MALABRIGO,Frio,2,28,25.8,2020,2020-I
158576,MALABRIGO,Frio,3,30,34.6,2020,2020-I
158578,MALABRIGO,Frio,3,14,23.1,2020,2020-I
158562,MALABRIGO,Frio,3,32,18.9,2020,2020-I
158563,MALABRIGO,Frio,4,35,21.5,2020,2020-I
158601,MALABRIGO,Frio,3,19,16.8,2020,2020-I
158614,MALABRIGO,Frio,4,19,25.9,2020,2020-I
158615,MALABRIGO,Frio,3,16,24.7,2020,2020-I
158634,MALABRIGO,Frio,4,20,20.5,2020,2020-I
158616,MALABRIGO,Frio,3,13,19.8,2020,2020-I
158605,MALABRIGO,Frio,3,34,26.0,2020,2020-I
158580,MALABRIGO,Frio,4,24,17.5,2020,2020-I
158607,MALABRIGO,Frio,2,17,17.2,2020,2020-I
158650,MALABRIGO,Frio,3,23,21.1,2020,2020-I
158652,MALABRIGO,Frio,2,22,20.2,2020,2020-I
158649,MALABRIGO,Frio,4,29,21.3,2020,2020-I
158648,MALABRIGO,Frio,3,19,19.5,2020,2020-I
158647,MALABRIGO,Frio,2,20,20.1,2020,2020-I
158609,MALABRIGO,Frio,6,45,24.8,2020,2020-I
158611,MALABRIGO,Frio,5,40,22.9,2020,2020-I
158645,MALABRIGO,Frio,2,18,18.8,2020,2020-I
158623,MALABRIGO,Tradicional,2,9,21.9,2020,2020-I
158678,MALABRIGO,Frio,2,19,23.2,2020,2020-I
158625,MALABRIGO,Tradicional,3,11,21.5,2020,2020-I
158640,MALABRIGO,Tradicional,2,10,25.8,2020,2020-I
158653,MALABRIGO,Frio,2,20,18.6,2020,2020-I
158633,MALABRIGO,Tradicional,2,11,20.0,2020,2020-I
158697,MALABRIGO,Tradicional,1,7,22.3,2020,2020-I
158691,MALABRIGO,Frio,3,31,21.2,2020,2020-I
158728,MALABRIGO,Tradicional,1,13,21.5,2020,2020-I
158695,MALABRIGO,Tradicional,2,7,18.3,2020,2020-I
158696,MALABRIGO,Tradicional,1,7,18.7,2020,2020-I
158700,MALABRIGO,Tradicional,1,6,18.2,2020,2020-I
158682,MALABRIGO,Frio,5,39,23.6,2020,2020-I
158763,MALABRIGO,Tradicional,4,18,24.9,2020,2020-I
158765,MALABRIGO,Tradicional,2,16,24.7,2020,2020-I
158731,MALABRIGO,Tradicional,4,20,28.8,2020,2020-I
158764,MALABRIGO,Tradicional,4,15,19.5,2020,2020-I
158762,MALABRIGO,Tradicional,2,16,20.1,2020,2020-I
158760,MALABRIGO,Tradicional,1,12,25.4,2020,2020-I
158727,MALABRIGO,Tradicional,3,13,24.4,2020,2020-I
158753,MALABRIGO,Frio,2,11,17.5,2020,2020-I
158761,MALABRIGO,Tradicional,2,8,20.3,2020,2020-I
158783,MALABRIGO,Tradicional,2,11,21.2,2020,2020-I
158780,MALABRIGO,Tradicional,3,14,21.7,2020,2020-I
158784,MALABRIGO,Tradicional,2,16,22.5,2020,2020-I
158775,MALABRIGO,Tradicional,1,9,19.2,2020,2020-I
158777,MALABRIGO,Tradicional,3,11,20.9,2020,2020-I
158773,MALABRIGO,Tradicional,2,10,22.2,2020,2020-I
158779,MALABRIGO,Tradicional,1,7,16.7,2020,2020-I
158785,MALABRIGO,Tradicional,2,10,24.2,2020,2020-I
158787,MALABRIGO,Tradicional,2,13,24.8,2020,2020-I
158792,MALABRIGO,Tradicional,2,12,21.2,2020,2020-I
158786,MALABRIGO,Tradicional,1,10,20.3,2020,2020-I
158798,MALABRIGO,Tradicional,1,9,25.7,2020,2020-I
158799,MALABRIGO,Tradicional,2,13,20.4,2020,2020-I
158800,MALABRIGO,Tradicional,2,16,23.8,2020,2020-I
158807,MALABRIGO,Tradicional,3,13,20.8,2020,2020-I
158806,MALABRIGO,Tradicional,2,18,22.1,2020,2020-I
158808,MALABRIGO,Tradicional,2,15,25.1,2020,2020-I
158809,MALABRIGO,Tradicional,1,10,24.2,2020,2020-I
